index,Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Season,Sales,Sales_by_LineItem
658,10906,WOLZA,4,2014-02-25,2014-03-11,2014-03-03,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,Winter,427.5,[427.5]
659,10907,SPECD,6,2014-02-25,2014-03-25,2014-02-27,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,Winter,108.5,[108.5]
660,10908,REGGC,4,2014-02-26,2014-03-26,2014-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,Winter,663.1,"[570.0, 93.1]"
661,10909,SANTG,1,2014-02-26,2014-03-26,2014-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,Winter,670.0,"[360.0, 261.75, 48.25]"
662,10910,WILMK,1,2014-02-26,2014-03-26,2014-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,Winter,452.9,"[110.4, 200.0, 142.5]"
663,10911,GODOS,3,2014-02-26,2014-03-26,2014-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Winter,858.0,"[180.0, 468.0, 210.0]"
664,10912,HUNGO,2,2014-02-26,2014-03-26,2014-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,Winter,6200.55,"[630.0, 5570.55]"
665,10913,QUEE,4,2014-02-26,2014-03-26,2014-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Winter,768.75,"[495.0, 75.0, 198.75]"
666,10914,QUEE,6,2014-02-27,2014-03-27,2014-03-02,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Winter,537.5,[537.5]
667,10915,TORTU,2,2014-02-27,2014-03-27,2014-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,Winter,539.5,"[390.0, 75.0, 74.5]"
668,10916,RANCH,1,2014-02-27,2014-03-27,2014-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,Winter,686.7,"[104.7, 192.0, 390.0]"
669,10917,ROMEY,4,2014-03-02,2014-03-30,2014-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,Winter,365.89,"[25.89, 340.0]"
670,10918,BOTTM,3,2014-03-02,2014-03-30,2014-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Winter,1447.5,"[810.0, 637.5]"
671,10919,LINOD,2,2014-03-02,2014-03-30,2014-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Winter,1122.8,"[418.8, 336.0, 368.0]"
672,10920,AROUT,4,2014-03-03,2014-03-31,2014-03-09,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,Winter,390.0,[390.0]
673,10921,VAFFE,1,2014-03-03,2014-04-14,2014-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,Winter,1936.0,"[180.0, 1756.0]"
674,10922,HANAR,5,2014-03-03,2014-03-31,2014-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Winter,742.5,"[585.0, 157.5]"
675,10923,LAMAI,7,2014-03-03,2014-04-14,2014-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,Winter,748.8,"[112.0, 368.0, 268.8]"
676,10924,BERGS,3,2014-03-04,2014-04-01,2014-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,Winter,1835.7,"[558.0, 1231.2, 46.5]"
677,10925,HANAR,3,2014-03-04,2014-04-01,2014-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Winter,475.15,"[403.75, 71.4]"
678,10926,ANATR,4,2014-03-04,2014-04-01,2014-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,Winter,514.4,"[42.0, 60.0, 64.4, 348.0]"
679,10927,LACOR,4,2014-03-05,2014-04-02,2014-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,Winter,800.0,"[405.0, 35.0, 360.0]"
680,10928,GALED,1,2014-03-05,2014-04-02,2014-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,Winter,137.5,"[47.5, 90.0]"
681,10929,FRANK,6,2014-03-05,2014-04-02,2014-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,Winter,1174.75,"[600.0, 379.75, 195.0]"
682,10930,SUPRD,4,2014-03-06,2014-04-17,2014-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Winter,2255.5,"[360.0, 1097.5, 480.0, 318.0]"
683,10931,RICSU,4,2014-03-06,2014-03-20,2014-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,Winter,799.2,"[214.2, 585.0]"
684,10932,BONAP,8,2014-03-06,2014-04-03,2014-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Winter,1788.63,"[471.15, 621.18, 556.8, 139.5]"
685,10933,ISLAT,6,2014-03-06,2014-04-03,2014-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,Winter,920.6,"[65.6, 855.0]"
686,10934,LEHMS,3,2014-03-09,2014-04-06,2014-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,Winter,500.0,[500.0]
687,10935,WELLI,4,2014-03-09,2014-04-06,2014-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,Winter,619.5,"[378.0, 187.5, 54.0]"
688,10936,GREAL,3,2014-03-09,2014-04-06,2014-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,Winter,456.0,[456.0]
689,10937,CACTU,7,2014-03-10,2014-03-24,2014-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,Winter,644.8,"[364.8, 280.0]"
690,10938,QUICK,3,2014-03-10,2014-04-07,2014-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,2731.88,"[90.0, 828.0, 1249.5, 564.38]"
691,10939,MAGAA,2,2014-03-10,2014-04-07,2014-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,Winter,637.5,"[161.5, 476.0]"
692,10940,BONAP,8,2014-03-11,2014-04-08,2014-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,Winter,360.0,"[240.0, 120.0]"
693,10941,SAVEA,7,2014-03-11,2014-04-08,2014-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Winter,4011.75,"[412.5, 1109.25, 750.0, 1740.0]"
694,10942,REGGC,9,2014-03-11,2014-04-08,2014-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,Winter,560.0,[560.0]
695,10943,BSBEV,4,2014-03-11,2014-04-08,2014-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,Winter,711.0,"[90.0, 441.0, 180.0]"
696,10944,BOTTM,6,2014-03-12,2014-03-26,2014-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Winter,1025.33,"[78.75, 262.58, 684.0]"
697,10945,MORGK,4,2014-03-12,2014-04-09,2014-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,Winter,245.0,"[120.0, 125.0]"
698,10946,VAFFE,1,2014-03-12,2014-04-09,2014-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,Winter,1407.5,"[775.0, 112.5, 520.0]"
699,10947,BSBEV,3,2014-03-13,2014-04-10,2014-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,Winter,220.0,[220.0]
700,10948,GODOS,3,2014-03-13,2014-04-10,2014-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Winter,2362.25,"[146.25, 2120.0, 96.0]"
701,10949,BOTTM,2,2014-03-13,2014-04-10,2014-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Winter,4422.0,"[300.0, 930.0, 234.0, 2958.0]"
702,10950,MAGAA,1,2014-03-16,2014-04-13,2014-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,Winter,110.0,[110.0]
703,10951,RICSU,9,2014-03-16,2014-04-27,2014-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,Winter,458.74,"[35.62, 55.0, 368.12]"
704,10952,ALFKI,1,2014-03-16,2014-04-27,2014-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,Winter,471.2,"[380.0, 91.2]"
705,10953,AROUT,9,2014-03-16,2014-03-30,2014-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,Winter,4441.25,"[3847.5, 593.75]"
706,10954,LINOD,5,2014-03-17,2014-04-28,2014-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Winter,1659.53,"[415.31, 265.62, 285.0, 693.6]"
707,10955,FOLKO,8,2014-03-17,2014-04-14,2014-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Winter,74.4,[74.4]
708,10956,BLAUS,6,2014-03-17,2014-04-28,2014-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,Winter,677.0,"[120.0, 133.0, 424.0]"
709,10957,HILAA,8,2014-03-18,2014-04-15,2014-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Winter,1762.7,"[776.7, 720.0, 266.0]"
710,10958,OCEA,7,2014-03-18,2014-04-15,2014-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,Winter,781.0,"[427.0, 180.0, 174.0]"
711,10959,GOURL,6,2014-03-18,2014-04-29,2014-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,Winter,131.75,[131.75]
712,10960,HILAA,3,2014-03-19,2014-04-02,2014-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Winter,265.35,"[33.75, 231.6]"
713,10961,QUEE,8,2014-03-19,2014-04-16,2014-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,Winter,1119.9,"[39.9, 1080.0]"
714,10962,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Winter,3584.0,"[1350.0, 462.0, 656.0, 324.0, 792.0]"
715,10963,FURIB,9,2014-03-19,2014-04-16,2014-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,Winter,57.8,[57.8]
716,10964,SPECD,3,2014-03-20,2014-04-17,2014-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,Winter,2052.5,"[375.0, 1317.5, 360.0]"
717,10965,OLDWO,6,2014-03-20,2014-04-17,2014-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,Winter,848.0,[848.0]
718,10966,CHOPS,4,2014-03-20,2014-04-17,2014-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,Winter,1098.46,"[208.0, 387.6, 502.86]"
719,10967,TOMSP,2,2014-03-23,2014-04-20,2014-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,Spring,910.4,"[110.4, 800.0]"
720,10968,ERNSH,1,2014-03-23,2014-04-20,2014-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,1408.0,"[1140.0, 135.0, 133.0]"
721,10969,COMMI,1,2014-03-23,2014-04-20,2014-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,Spring,108.0,[108.0]
722,10970,BOLID,9,2014-03-24,2014-04-07,2014-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain,Spring,224.0,[224.0]
723,10971,FRANR,2,2014-03-24,2014-04-21,2014-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,Spring,1733.06,[1733.06]
724,10972,LACOR,4,2014-03-24,2014-04-21,2014-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,Spring,251.5,"[234.0, 17.5]"
725,10973,LACOR,6,2014-03-24,2014-04-21,2014-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,Spring,291.55,"[156.15, 57.9, 77.5]"
726,10974,SPLIR,3,2014-03-25,2014-04-08,2014-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,Spring,439.0,[439.0]
727,10975,BOTTM,1,2014-03-25,2014-04-22,2014-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Spring,717.5,"[640.0, 77.5]"
728,10976,HILAA,1,2014-03-25,2014-05-06,2014-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,Spring,912.0,[912.0]
729,10977,FOLKO,8,2014-03-26,2014-04-23,2014-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Spring,2233.0,"[540.0, 285.0, 530.0, 878.0]"
730,10978,MAISD,9,2014-03-26,2014-04-23,2014-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,Spring,1303.2,"[680.0, 340.0, 184.0, 99.2]"
731,10979,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,4813.5,"[540.0, 760.0, 360.0, 1317.0, 300.0, 1536.5]"
732,10980,FOLKO,4,2014-03-27,2014-05-08,2014-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Spring,248.0,[248.0]
733,10981,HANAR,1,2014-03-27,2014-04-24,2014-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Spring,15810.0,[15810.0]
734,10982,BOTTM,2,2014-03-27,2014-04-24,2014-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Spring,1014.0,"[600.0, 414.0]"
735,10983,SAVEA,2,2014-03-27,2014-04-24,2014-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,720.9,"[428.4, 292.5]"
736,10984,SAVEA,1,2014-03-30,2014-04-27,2014-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,1809.75,"[959.75, 90.0, 760.0]"
737,10985,HUNGO,2,2014-03-30,2014-04-27,2014-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,Spring,2023.38,"[565.38, 450.0, 1008.0]"
738,10986,OCEA,8,2014-03-30,2014-04-27,2014-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,Spring,2220.0,"[630.0, 1215.0, 180.0, 195.0]"
739,10987,EASTC,8,2014-03-31,2014-04-28,2014-04-06,1,185.48,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,Spring,2772.0,"[1800.0, 276.0, 696.0]"
740,10988,RATTC,3,2014-03-31,2014-04-28,2014-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Spring,3574.8,"[1800.0, 1774.8]"
741,10989,QUEDE,2,2014-03-31,2014-04-28,2014-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,Spring,1353.6,"[1000.0, 315.0, 38.6]"
742,10990,ERNSH,2,2014-04-01,2014-05-13,2014-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,4288.85,"[650.0, 714.0, 1326.0, 1598.85]"
743,10991,QUICK,1,2014-04-01,2014-04-29,2014-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Spring,2296.0,"[760.0, 240.0, 1296.0]"
744,10992,THEBI,1,2014-04-01,2014-04-29,2014-04-03,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,Spring,69.6,[69.6]
745,10993,FOLKO,7,2014-04-01,2014-04-29,2014-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Spring,4895.43,"[4642.12, 253.31]"
746,10994,VAFFE,2,2014-04-02,2014-04-16,2014-04-09,3,65.53,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,Spring,940.5,[940.5]
747,10995,PERIC,1,2014-04-02,2014-04-30,2014-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,Spring,1196.0,"[1060.0, 136.0]"
748,10996,QUICK,4,2014-04-02,2014-04-30,2014-04-10,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Spring,560.0,[560.0]
749,10997,LILAS,8,2014-04-03,2014-05-15,2014-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,Spring,1885.0,"[1600.0, 180.0, 105.0]"
750,10998,WOLZA,8,2014-04-03,2014-04-17,2014-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,Spring,686.0,"[54.0, 199.5, 200.0, 232.5]"
751,10999,OTTIK,6,2014-04-03,2014-05-01,2014-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,Spring,1197.95,"[183.35, 755.25, 259.35]"
752,11000,RATTC,2,2014-04-06,2014-05-04,2014-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,Spring,903.75,"[412.5, 101.25, 390.0]"
753,11001,FOLKO,2,2014-04-06,2014-05-04,2014-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,Spring,2769.0,"[1800.0, 525.0, 300.0, 144.0]"
754,11002,SAVEA,4,2014-04-06,2014-05-04,2014-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,1811.1,"[336.0, 229.5, 285.6, 960.0]"
755,11003,THECR,3,2014-04-06,2014-05-04,2014-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,Spring,326.0,"[72.0, 184.0, 70.0]"
756,11004,MAISD,3,2014-04-07,2014-05-05,2014-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,Spring,295.38,"[187.38, 108.0]"
757,11005,WILMK,2,2014-04-07,2014-05-05,2014-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,Spring,586.0,"[36.0, 550.0]"
758,11006,GREAL,3,2014-04-07,2014-05-05,2014-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,Spring,329.68,"[144.0, 185.68]"
759,11007,PRINI,8,2014-04-08,2014-05-06,2014-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,Spring,2633.9,"[1200.0, 1237.9, 196.0]"
760,11008,ERNSH,7,2014-04-08,2014-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,4680.9,"[3032.4, 1197.0, 451.5]"
761,11009,GODOS,2,2014-04-08,2014-05-06,2014-04-10,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Spring,616.5,"[54.0, 256.5, 306.0]"
762,11010,REGGC,2,2014-04-09,2014-05-07,2014-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,Spring,645.0,"[600.0, 45.0]"
763,11011,ALFKI,3,2014-04-09,2014-05-07,2014-04-13,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,Spring,933.5,"[503.5, 430.0]"
764,11012,FRANK,1,2014-04-09,2014-04-23,2014-04-17,3,242.95,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,Spring,2825.3,"[437.0, 1162.8, 1225.5]"
765,11013,ROMEY,2,2014-04-09,2014-05-07,2014-04-10,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,Spring,361.0,"[90.0, 56.0, 190.0, 25.0]"
766,11014,LINOD,2,2014-04-10,2014-05-08,2014-04-15,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,Spring,243.18,[243.18]
767,11015,SANTG,2,2014-04-10,2014-04-24,2014-04-20,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,Spring,622.35,"[388.35, 234.0]"
768,11016,AROUT,9,2014-04-10,2014-05-08,2014-04-13,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,Spring,491.5,"[187.5, 304.0]"
769,11017,ERNSH,9,2014-04-13,2014-05-11,2014-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,Spring,6750.0,"[250.0, 6050.0, 450.0]"
770,11018,LONEP,4,2014-04-13,2014-05-11,2014-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,Spring,1575.0,"[760.0, 625.0, 190.0]"
771,11019,RANCH,6,2014-04-13,2014-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,Spring,76.0,"[36.0, 40.0]"
772,11020,OTTIK,2,2014-04-14,2014-05-12,2014-04-16,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,Spring,632.4,[632.4]
773,11021,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,Spring,6306.24,"[156.75, 1215.0, 1967.49, 1749.0, 1218.0]"
774,11022,HANAR,9,2014-04-14,2014-05-12,2014-05-04,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,Spring,1402.0,"[322.0, 1080.0]"
775,11023,BSBEV,1,2014-04-14,2014-04-28,2014-04-24,2,123.83,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,Spring,1500.0,"[120.0, 1380.0]"
776,11024,EASTC,4,2014-04-15,2014-05-13,2014-04-20,1,74.36,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,Spring,1966.81,"[374.76, 75.0, 442.05, 1075.0]"
777,11025,WARTH,6,2014-04-15,2014-05-13,2014-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,Spring,270.0,"[162.0, 108.0]"
778,11026,FRANS,4,2014-04-15,2014-05-13,2014-04-28,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,Spring,1030.0,"[500.0, 530.0]"
779,11027,BOTTM,1,2014-04-16,2014-05-14,2014-04-20,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,Spring,877.72,"[101.25, 776.47]"
780,11028,KOENE,2,2014-04-16,2014-05-14,2014-04-22,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,Spring,2160.0,"[840.0, 1320.0]"
781,11029,CHOPS,4,2014-04-16,2014-05-14,2014-04-27,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,Spring,1286.8,"[760.0, 526.8]"
782,11030,SAVEA,7,2014-04-17,2014-05-15,2014-04-27,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,12615.05,"[1425.0, 1494.5, 5570.55, 4125.0]"
783,11031,SAVEA,6,2014-04-17,2014-05-15,2014-04-24,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,Spring,2393.5,"[810.0, 480.0, 94.5, 665.0, 344.0]"
784,11032,WHITC,2,2014-04-17,2014-05-15,2014-04-23,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,Spring,8902.5,"[665.0, 6587.5, 1650.0]"
785,11033,RICSU,7,2014-04-17,2014-05-15,2014-04-23,3,84.74,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,Spring,3232.8,"[2066.4, 1166.4]"
786,11034,OLDWO,8,2014-04-20,2014-06-01,2014-04-27,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,Spring,539.4,"[135.0, 233.4, 171.0]"
787,11035,SUPRD,2,2014-04-20,2014-05-18,2014-04-24,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,Spring,1754.5,"[180.0, 1080.0, 420.0, 74.5]"
788,11036,DRACD,8,2014-04-20,2014-05-18,2014-04-22,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,Spring,1692.0,"[42.0, 1650.0]"
789,11037,GODOS,7,2014-04-21,2014-05-19,2014-04-27,1,3.2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,Spring,60.0,[60.0]
